8499	Synchro Barrier
8500	Enlightenment
8501	Bending Destiny
8502	Inherited Fortune
8503	Spider Egg
8504	Wolf in Sheep's Clothing
8505	Earthbound Wave
8506	Roar of the Earthbound
8507	Limit Impulse
8508	Infernity Force
8509	Nega-Ton Corepanel
8510	Gemini Counter
8511	Gemini Booster
8512	Ritual Buster
8513	Stygian Dirge
8514	Seal of Wickedness
8515	Appointer of the Red Lotus
8516	Koa'ki Meiru Bergzak
8517	Warm Worm
8518	Worm Bait
8519	Regretful Rebirth
8520	Shield Worm
8521	XX-Saber Gardestrike
8522	XX-Saber Fulhelmknight
8523	Koa'ki Meiru Ghoulungulate
8524	Koa'ki Meiru Gravirose
8525	Psychic Emperor
8526	Card Guard
8527	Flamvell Commando
8528	Pseudo Space
8529	Greed Grado
8530	Revival of the Immortals
8535	Orichalcos Shunoros
8536	Guardian Eatos
8537	Darkness Neosphere
8538	Clear Vice Dragon
8539	Clear World
8543	Elemental HERO Flash
8545	Elemental HERO The Shining
8546	Genex Ally Duradark
8547	The Fabled Rubyruda
8548	Dragunity Knight - Vajrayana
8549	Genex Ally Remote
8550	Genex Ally Powercell
8551	Genex Ally Changer
8552	Genex Ally Volcannon
8553	Genex Ally Solid
8554	The Fabled Chawa
8555	The Fabled Catsith
8556	The Fabled Cerburrel
8557	The Fabled Ganashia
8558	The Fabled Nozoochee
8559	Dragunity Militum
8560	Dragunity Primus Pilus
8561	Dragunity Brandistock
8562	Dragunity Javelin
8563	Jurrac Dino
8564	Jurrac Gallim
8565	Jurrac Aeolo
8566	Jurrac Herra
8567	Naturia Butterfly
8568	Naturia Ladybug
8569	Naturia Strawberry
8570	Defender of the Ice Barrier
8571	Warlock of the Ice Barrier
8572	Sacred Spirit of the Ice Barrier
8573	General Raiho of the Ice Barrier
8574	Genex Ally Triarm
8575	The Fabled Unicore
8576	Dragunity Knight - Trident
8577	Jurrac Meteor
8578	Naturia Landoise
8579	Gauntlet Warrior
8580	Eccentric Boy
8581	Junk Archer
8582	Scrubbed Raid
8583	Tuner's Barrier
8584	Ape Fighter
8585	Closed Forest
8586	Roaring Earth
8587	Ape Magician
8592	Elemental HERO Great Tornado
8593	Koa'ki Meiru Beetle
8594	Koa'ki Meiru Maximus
8595	Shire, Lightsworn Spirit
8596	Rinyan, Lightsworn Rogue
8597	Yellow Baboon, Archer of the Forest
8598	Gemini Scorpion
8599	Metabo-Shark
8600	Earthbound Revival
8601	Reptilianne Poison
8602	Gateway of the Six
8603	Underground Arachnid
8604	Hundred Eyes Dragon
8605	Zeman the Ape King
8607	Backup Warrior
8608	Miracle's Wake
8609	Starlight Road
8612	Unicycular
8613	Bicular
8614	Tricular
8615	Drill Synchron
8616	Ogre of the Scarlet Sorrow
8617	Battle Fader
8618	Power Supplier
8619	Magic Hole Golem
8620	Power Invader
8621	Dark Bug
8622	Sword Master
8623	Witch of the Black Rose
8624	Rose Fairy
8625	Dragon Queen of Tragic Endings
8626	Reptilianne Servant
8627	Reptilianne Gardna
8628	Reptilianne Naga
8629	Reptilianne Vaskii
8630	Oracle of the Sun
8631	Fire Ant Ascator
8632	Weeping Idol
8633	Apocatequil
8634	Supay
8635	Informer Spider
8636	Koa'ki Meiru Urnight
8637	XX-Saber Garsem
8638	Gravekeeper's Visionary
8639	Gravekeeper's Descendant
8640	Black Potan
8641	Shreddder
8642	Pandaborg
8643	Codarus
8644	Consecrated Light
8645	Gundari
8646	Cyber Dragon Zwei
8647	Oilman
8648	Djinn Cursenchanter of Rituals
8649	Djinn Prognosticator of Rituals
8650	Garlandolf, King of Destruction
8651	Majestic Red Dragon
8652	Drill Warrior
8653	Sun Dragon Inti
8654	Moon Dragon Quilla
8655	XX-Saber Hyunlei
8656	Cards of Consonance
8657	Variety Comes Out
8658	Reptilianne Rage
8659	Advance Force
8660	Viper's Rebirth
8661	Temple of the Sun
8662	Rocket Pilder
8663	Break! Draw!
8664	Power Pickaxe
8665	Spiders' Lair
8666	Iron Core Specimen Lab
8667	Gravekeeper's Stele
8668	Machine Assembly Line
8669	Ritual of Destruction
8670	Ascending Soul
8671	Ritual Cage
8672	Pot of Benevolence
8673	Synchro Control
8674	Changing Destiny
8675	Fiendish Chain
8676	Nature's Reflection
8677	Serpent Suppression
8678	Meteor Flare
8679	Offering to the Immortals
8680	Destruct Potion
8681	Call of the Reaper
8682	Lair Wire
8683	Core Blast
8684	Saber Hole
8685	Machine King - 3000 B.C.
8686	Alien Brain
8687	Forgotten Temple of the Deep
8688	Tuner's Scheme
8689	Psi-Curse
8690	Widespread Dud
8691	Inverse Universe
8692	Machina Fortress
8693	Machina Gearframe
8694	Machina Peacekeeper
8695	Scrap Recycler
8696	Machina Armored Unit
8698	Lion Alligator
8700	Transforming Sphere
8702	Spawn Alligator
8703	Neo Flamvell Origin
8704	Neo Flamvell Hedgehog
8705	Neo Flamvell Shaman
8706	Neo Flamvell Garuda
8707	Neo Flamvell Sabre
8708	Genex Ally Chemistrer
8709	Genex Ally Birdman
8710	Genex Ally Bellflame
8711	Genex Ally Crusher
8712	Genex Ally Reliever
8713	The Fabled Peggulsus
8714	The Fabled Kokkator
8715	Fabled Dianaira
8716	Dragunity Corsesca
8717	Dragunity Partisan
8718	Dragunity Pilum
8719	Dragunity Angusticlavii
8720	Naturia Stinkbug
8721	Naturia Mantis
8722	Naturia Ragweed
8723	Naturia White Oak
8724	Strategist of the Ice Barrier
8725	Secret Guards of the Ice Barrier
8726	General Gantala of the Ice Barrier
8727	Naturia Exterio
8728	Ancient Flamvell Deity
8729	Genex Ally Triforce
8730	The Fabled Kudabbi
8731	Dragunity Knight - Barcha
8732	Trishula, Dragon of the Ice Barrier
8733	The Tyrant Neptune
8734	The Atmosphere
8735	Junk Blader
8736	Lightning Warrior
8737	Samurai Sword Baron
8738	Stygian Security
8739	Stygian Sergeants
8740	Stygian Street Patrol
8742	Armored Bee
8745	Great Poseidon Beetle
8746	Quick-Span Knight
8753	XX-Saber Emmersblade
8754	Alchemist of Black Spells
8755	Super-Nimble Mega Hamster
8756	Cactus Bouncer
8757	Dragonic Guard
8758	The Dragon Dwelling in the Deep
8759	Djinn Disserere of Rituals
8760	Earthbound Linewalker
8761	Gravekeeper's Priestess
8762	Core Transport Unit
8763	Genex Ally Axel
8775	Mighty Warrior
8777	Blackwing - Ghibli the Searing Wind
8778	Blackwing - Gust the Backblast
8779	Blackwing - Breeze the Zephyr
8780	Changer Synchron
8781	Card Breaker
8782	Second Booster
8783	Archfiend Interceptor
8784	Dread Dragon
8785	Trust Guardian
8786	Flare Resonator
8787	Synchro Magnet
8788	Infernity Mirage
8789	Infernity Randomizer
8790	Infernity Beetle
8791	Infernity Avenger
8792	Revival Rose
8793	Morphtronic Vacuumen
8794	Bird of Roses
8795	Spore
8796	Fairy Archer
8797	Biofalcon
8798	Cherry Inmato
8799	Magidog
8800	Lyna the Light Charmer
8801	Wattgiraffe
8802	Wattfox
8803	Wattwoodpecker
8804	Koa'ki Meiru Sandman
8805	Memory Crush King
8806	Delta Tri
8807	Trigon
8808	Testudo erat Numen
8809	Ronintoadin
8810	Batteryman AAA
8811	Batteryman Fuel Cell
8812	Key Mouse
8813	Ally of Justice Core Destroyer
8814	Hunter of Black Feathers
8815	Black-Winged Dragon
8816	Chaos King Archfiend
8817	Infernity Doom Dragon
8818	Splendid Rose
8819	Chaos Goddess
8820	Black-Winged Strafe
8821	Cards for Black Feathers
8822	ZERO-MAX
8823	Infernity Launcher
8824	Into the Void
8825	Intercept Wave
8826	Pyramid of Wonders
8827	The Fountain in the Sky
8828	Dragon Laser
8829	Wattcube
8830	Electromagnetic Shield
8831	Worm Call
8832	Magic Triangle of the Ice Barrier
8833	Koa'ki Meiru Initialize!
8834	Dawn of the Herald
8835	Silent Graveyard
8836	Leeching the Light
8837	Corridor of Agony
8838	Power Frame
8839	Blackwing - Backlash
8840	Blackwing - Bombardment
8841	Black Thunder
8842	Guard Mines
8843	Infernity Reflector
8844	Infernity Break
8845	Damage Gate
8846	Infernity Inferno
8847	Phantom Hand
8848	Assault Spirits
8849	Blossom Bombardment
8850	Morphtronics, Scramble!
8851	Power Break
8852	Koa'ki Meiru Shield
8853	Crevice Into the Different Dimension
8854	Synchro Ejection
8855	Chaos Trap Hole
8856	Danipon
8857	Sweet Corn
8858	Vampiric Koala
8859	Wild Tornado
8860	Junk Destroyer
8861	Rapid Warrior
8862	Synchron Explorer
8863	Half Shut
8864	Malefic Blue-Eyes White Dragon
8865	Malefic Stardust Dragon
8866	Elemental HERO Neos Knight
8867	Malefic Paradox Dragon
8870	Dragonecro Nethersoul Dragon
8891	Blizzard Princess
8892	Malefic Red-Eyes B. Dragon
8893	Gem-Knight Garnet
8894	Gem-Knight Sapphire
8895	Gem-Knight Tourmaline
8896	Gem-Knight Alexandrite
8897	Gem-Armadillo
8898	Gem-Merchant
8899	Laval Miller
8900	Soaring Eagle Above the Searing Land
8901	Laval Warrior
8902	Prominence, Molten Swordsman
8903	Laval Forest Sprite
8904	Kayenn, the Master Magma Blacksmith
8905	Laval Burner
8906	Laval Judgment Lord
8907	Vylon Cube
8908	Vylon Vanguard
8909	Vylon Charger
8910	Vylon Soldier
8911	Gem-Knight Ruby
8912	Gem-Knight Aquamarine
8913	Gem-Knight Topaz
8914	Lavalval Dragon
8915	Laval the Greater
8916	Vylon Sigma
8917	Vylon Epsilon
8918	Gem-Knight Fusion
8919	Searing Fire Wall
8920	Vylon Material
8921	Gem-Enhancement
8922	Molten Whirlwind Wall
8932	Earthquake Giant
8933	Effect Veiler
8934	Dash Warrior
8935	Damage Eater
8936	A/D Changer
8937	Stronghold Guardian
8938	Playful Possum
8939	Egotistical Ape
8940	Uni-Horned Familiar
8941	Monoceros
8942	D.D. Unicorn Knight
8943	Unibird
8944	Bicorn Re'em
8945	Mine Mole
8946	Trident Warrior
8947	Delta Flyer
8948	Rhinotaurus
8949	Hypnocorn
8950	Scrap Chimera
8951	Scrap Goblin
8952	Scrap Beast
8953	Scrap Hunter
8954	Scrap Golem
8955	Wattbetta
8956	Wattlemur
8957	Wattpheasant
8958	Naturia Mosquito
8959	Naturia Beans
8960	Naturia Bamboo Shoot
8961	Amazoness Sage
8962	Amazoness Trainee
8963	Amazoness Queen
8964	Lock Cat
8965	Elephun
8966	Synchro Fusionist
8967	Ambitious Gofer
8968	Final Psychic Ogre
8969	Dragon Knight Draco-Equiste
8970	Ultimate Axon Kicker
8971	Thunder Unicorn
8972	Voltic Bicorn
8973	Lightning Tricorn
8974	Scrap Dragon
8975	Wattchimera
8976	Blind Spot Strike
8977	Double Cyclone
8978	Scrapyard
8979	Scrapstorm
8980	Scrap Sheen
8981	Wattcine
8982	Naturia Forest
8983	Landoise's Luminous Moss
8984	Amazoness Village
8985	Amazoness Fighting Spirit
8986	Unicorn Beacon
8987	Beast Rage
8988	Miracle Synchro Fusion
8989	Pestilence
8990	Cursed Armaments
8991	Wiseman's Chalice
8992	Summoning Curse
8993	Pot of Duality
8994	Desperate Tag
8995	Battle Instinct
8996	Howl of the Wild
8997	Parallel Selection
8998	Reanimation Wave
8999	Barrier Wave
9000	Chain Whirlwind
9001	Scrap Rage
9002	Wattcannon
9003	Amazoness Willpower
9004	Queen's Pawn
9005	Beast Rising
9006	Horn of the Phantom Beast
9007	Paradox Fusion
9008	Solemn Warning
9009	Anti-Magic Prism
9010	Chivalry
9011	Light of Destruction
9012	Gash the Dust Lord
9013	Junk Forward
9016	Scarred Warrior
9022	Sergeant Electro
9030	XX-Saber Boggart Knight
9031	XX-Saber Darksoul
9032	Saber Vault
9033	Koa'ki Meiru Prototype
9034	Core Overclock
9035	Wave-Motion Inferno
9036	Infernity Barrier
9037	Snyffus
9038	Nimble Sunfish
9039	Akz, the Pumer
9040	Dark Highlander
9041	Malefic Cyber End Dragon
9042	Malefic Truth Dragon
9043	Malefic Parallel Gear
9044	Malefic Rainbow Dragon
9045	Junk Gardna
9046	Dragunity Arma Leyvaten
9047	Dragunity Arma Mystletainn
9048	Dragunity Aklys
9049	Dragon Ravine
9050	Dragon Mastery
9051	Magical King Moonstar
9057	Phantom Magician
9060	Rose Witch
9062	Queen Angel of Roses
9066	Mask Change
9067	Masked HERO Goka
9068	Form Change
9069	Masked HERO Vapor
9076	Vision HERO Adoration
9078	Swift Scarecrow
9079	Mirror Ladybug
9080	Reed Butterfly
9081	Needle Soldier
9082	Necro Linker
9083	Rescue Warrior
9084	Power Giant
9085	Vice Berserker
9086	Lancer Archfiend
9087	Power Breaker
9088	Extra Veiler
9089	Synchro Soldier
9090	Creation Resonator
9091	Attack Gainer
9092	Blackwing - Etesian of Two Swords
9093	Blackwing - Aurora the Northern Lights
9094	Blackwing - Abrolhos the Megaquake
9095	Glow-Up Bulb
9096	Karakuri Soldier mdl 236 "Nisamu"
9097	Karakuri Merchant mdl 177 "Inashichi"
9098	Karakuri Strategist mdl 248 "Nishipachi"
9099	Karakuri Ninja mdl 339 "Sazank"
9100	Karakuri Bushi mdl 6318 "Muzanichiha"
9101	Scrap Soldier
9102	Scrap Searcher
9103	Wattkiwi
9104	Watthopper
9105	Wattdragonfly
9106	Wattsquirrel
9107	Naturia Cherries
9108	Naturia Pumpkin
9109	Naturia Stag Beetle
9110	Dance Princess of the Ice Barrier
9111	Chain Dog
9112	Wightmare
9113	Anarchist Monk Ranshin
9114	Delg the Dark Monarch
9115	Supreme Arcanite Magician
9116	Gaia Drake, the Universal Force
9117	Shooting Star Dragon
9118	Formula Synchron
9119	Red Nova Dragon
9120	Karakuri Shogun mdl 00 "Burei"
9121	Scrap Twin Dragon
9122	Tuning
9123	Karakuri Showdown Castle
9124	Golden Gearbox
9125	Karakuri Anatomy
9126	Scrap Lube
9127	Wattcastle
9128	Wattjustment
9129	Barkion's Bark
9130	Leodrake's Mane
9131	Medallion of the Ice Barrier
9132	Mirror of the Ice Barrier
9133	Koa'ki Ring
9134	Darkworld Shackles
9135	Axe of Fools
9136	Cursed Bill
9137	Tokkosho of Ghost Destroying
9138	White Elephant's Gift
9139	Heat Wave
9140	D2 Shield
9141	Red Screen
9142	Blackback
9143	Defenders Intersect
9144	Gravity Collapse
9145	Blackwing - Boobytrap
9146	Star Siphon
9147	Half Counter
9148	Karakuri Trick House
9149	Karakuri Klock
9150	Scrap Crash
9151	Wattkeeper
9152	Exterio's Fang
9153	Vanity's Emptiness
9154	Different Dimension Ground
9155	Powersink Stone
9156	Tyrant's Temper
9157	Darkfall
9158	Gishki Abyss
9159	Gishki Vanity
9160	Gishki Marker
9161	Gishki Chain
9162	Gishki Ariel
9163	Gishki Shadow
9164	Gusto Gulldo
9165	Gusto Egul
9166	Gusto Thunbolt
9167	Winda, Priestess of Gusto
9168	Caam, Serenity of Gusto
9169	Windaar, Sage of Gusto
9170	Steelswarm Cell
9171	Steelswarm Scout
9172	Steelswarm Gatekeeper
9173	Steelswarm Caller
9174	Steelswarm Mantis
9175	Steelswarm Moth
9176	Steelswarm Girastag
9177	Steelswarm Caucastag
9178	Evigishki Mind Augus
9179	Evigishki Soul Ogre
9180	Daigusto Gulldos
9181	Daigusto Eguls
9182	Gishki Aquamirror
9183	Contact with Gusto
9184	First Step Towards Infestation
9185	Aquamirror Meditation
9186	Blessings for Gusto
9187	Infestation Wave
9188	Vylon Delta
9194	Seven Swords Warrior
9195	Ignition Beast Volcannon
9196	Vision HERO Trinity
9197	Troposphere
9198	Fleur Synchron
9199	Chevalier de Fleur
9200	Liberty at Last!
9201	Noble Knight Joan
9202	Scrap Archfiend
9203	Amazoness Scouts
9204	Naturia Pineapple
9205	D.D. Destroyer
9206	Dark Desertapir
9207	Psychic Nightmare
9208	Guts of Steel
9209	Amazoness Heirloom
9210	Amazoness Shamanism
9211	Super Rush Recklessly
9212	Gem-Knight Emerald
9213	Vylon Ohm
9214	Laval Dual Slasher
9215	Junk Defender
9216	Frozen Fitzgerald
9217	Dark Diviner
9218	Dark Flattop
9219	Driven Daredevil
9220	Blood Mefist
9232	Malefic World
9233	Malefic Claw Stream
9234	Boost Warrior
9235	Justice Bringer
9236	Bri Synchron
9237	Big One Warrior
9238	Battle Waltz
9239	Synchro Gift
9240	Card of Sacrifice
9241	Synchro Material
9242	Blackwing - Kochi the Daybreak
9243	Blackwing - Jetstream the Blue Sky
9244	Blackwing - Zephyros the Elite
9245	Black Feather Beacon
9246	Black Return
9256	Blaze Fenix, the Burning Bombardment Bird
9264	Meklord Emperor Wisel
9265	Meklord Emperor Granel
9266	Meklord Emperor Skiel
9267	Meklord Fortress
9271	Mask Change II
9272	Masked HERO Acid
9277	Archfiend Empress
9278	Skull Meister
9279	Droll & Lock Bird
9280	Spellstone Sorcerer Karood
9281	Scrap Mind Reader
9282	Gravekeeper's Recruiter
9283	Psi-Blocker
9284	Koa'ki Meiru Wall
9285	Karakuri Barrel mdl 96 "Shinkuro"
9286	Mischief of the Yokai
9287	Master Hyperion
9288	The Agent of Mystery - Earth
9289	The Agent of Miracles - Jupiter
9290	Cards from the Sky
9291	Divine Punishment
9292	Cosmic Compass
9293	Doppelwarrior
9294	Stardust Phantom
9295	D.D. Sprite
9296	Top Runner
9297	Barrier Resonator
9298	Blackwing - Boreas the Sharp
9299	Blackwing - Brisote the Tailwind
9300	Blackwing - Calima the Haze
9301	Tanngrisnir of the Nordic Beasts
9302	Guldfaxe of the Nordic Beasts
9303	Garmr of the Nordic Beasts
9304	Tanngnjostr of the Nordic Beasts
9305	Ljosalf of the Nordic Alfar
9306	Svartalf of the Nordic Alfar
9307	Dverg of the Nordic Alfar
9308	Valkyrie of the Nordic Ascendant
9309	Mimir of the Nordic Ascendant
9310	Tyr of the Nordic Champions
9311	Legendary Six Samurai - Kizan
9312	Legendary Six Samurai - Enishi
9313	Legendary Six Samurai - Kageki
9314	Legendary Six Samurai - Shinai
9315	Legendary Six Samurai - Mizuho
9316	Kagemusha of the Six Samurai
9317	Shien's Squire
9318	Karakuri Watchdog mdl 313 "Saizan"
9319	Karakuri Ninja mdl 919 "Kuick"
9320	Scrap Worm
9321	Scrap Shark
9322	Wattberyx
9323	Wattmole
9324	Symphonic Warrior Basses
9325	Symphonic Warrior Drumss
9326	Symphonic Warrior Piaano
9327	Majioshaleon
9328	Yaksha
9329	Thor, Lord of the Aesir
9330	Loki, Lord of the Aesir
9331	Odin, Father of the Aesir
9332	Legendary Six Samurai - Shi En
9333	Karakuri Steel Shogun mdl 00X "Bureido"
9334	Atomic Scrap Dragon
9335	Watthydra
9336	Nordic Relic Draupnir
9337	Gotterdammerung
9338	March Towards Ragnarok
9339	Shien's Smoke Signal
9340	Six Strike - Triple Impact
9341	Asceticism of the Six Samurai
9342	Temple of the Six
9343	Karakuri Cash Cache
9344	Karakuri Gold Dust
9345	Wattkey
9346	Stardust Shimmer
9347	Resonator Engine
9348	Token Sundae
9349	Foolish Return
9350	Divine Wind of Mist Valley
9351	Vylon Matter
9352	Forbidden Lance
9353	Terminal World
9354	Hope for Escape
9355	Zero Force
9356	Blackboost
9357	Divine Relic Mjollnir
9358	Solemn Authority
9359	Nordic Relic Brisingamen
9360	Nordic Relic Laevateinn
9361	Nordic Relic Gungnir
9362	The Golden Apples
9363	Odin's Eye
9364	Gleipnir, the Fetters of Fenrir
9365	Musakani Magatama
9366	Shien's Scheme
9367	Token Stampede
9368	Xing Zhen Hu Replica
9369	Tyrant's Tirade
9370	Tiki Curse
9371	Tiki Soul
9372	Gem-Knight Crystal
9373	Laval Volcano Handmaiden
9374	Laval Cannon
9375	Vylon Sphere
9376	Vylon Tetra
9377	Vylon Stella
9378	Vylon Prism
9379	Vylon Hept
9380	Gishki Reliever
9381	Gishki Noellia
9382	Gusto Squirro
9383	Reeze, Whirlwind of Gusto
9384	Steelswarm Genome
9385	Steelswarm Sentinel
9386	Steelswarm Sting
9387	Steelswarm Longhorn
9388	Steelswarm Hercules
9389	Evigishki Tetrogre
9390	Gem-Knight Citrine
9391	Gem-Knight Prismaura
9392	Laval Stennon
9393	Vylon Alpha
9394	Vylon Omega
9395	Daigusto Sphreez
9396	Vylon Component
9397	Vylon Element
9398	Forbidden Arts of the Gishki
9399	Pyroxene Fusion
9400	Infestation Ripples
9401	Infestation Tool
9402	Barbaroid, the Ultimate Battle Machine
9409	Rose Lover
9420	Fallen Angel of Roses
9434	Machina Cannon
9435	Snapdragon
9436	Gladiator Beast Lanista
9437	Blackwing - Jin the Rain Shadow
9438	Scrap Orthros
9439	Elemental HERO Nova Master
9440	Naturia Eggplant
9441	Gem-Turtle
9442	Laval Lancelord
9443	Gishki Beast
9444	X-Saber Souza
9445	Necro Fleur
9446	Sorciere de Fleur
9447	Z-ONE
9448	Blue Rose Dragon
9449	Vortex the Whirlwind
9450	Vanadis of the Nordic Ascendant
9451	Shien's Daredevil
9452	Karakuri Muso mdl 818 "Haipa"
9453	Scrap Breaker
9454	Chaos Hunter
9455	Maxx "C"
9456	The Nordic Lights
9457	Nordic Relic Megingjord
9458	Six Strike - Thunder Blast
9459	Blackwing - Pinaki the Waxing Moon
9460	Blackwing - Kris the Crack of Dawn
9461	Blackwing - Gladius the Midnight Sun
9463	Blackwing Tamer - Obsidian Hawk Joe
9464	Blackwing - Gram the Shining Star
9472	Junk Servant
9473	Unknown Synchron
9474	Salvage Warrior
9475	Necro Defender
9476	Mystic Piper
9477	Force Resonator
9478	Clock Resonator
9479	Blackwing - Hillen the Tengu-wind
9480	Blackwing - Kogarashi the Wanderer
9481	Morphtronic Lantron
9482	Morphtronic Staplen
9483	Meklord Army of Wisel
9484	Meklord Army of Skiel
9485	Meklord Army of Granel
9486	Meklord Astro Dragon Asterisk
9487	T.G. Cyber Magician
9488	T.G. Striker
9489	T.G. Jet Falcon
9490	T.G. Catapult Dragon
9491	T.G. Warwolf
9492	T.G. Rush Rhino
9493	Buster Blaster
9494	Esper Girl
9495	Mental Seeker
9496	Silent Psychic Wizard
9497	Serene Psychic Witch
9498	Hushed Psychic Cleric
9499	Elder of the Six Samurai
9500	Shien's Advisor
9501	Karakuri Komachi mdl 224 "Ninishi"
9502	Karakuri Ninja mdl 7749 "Nanashick"
9503	Scrap Kong
9504	Tradetoad
9505	Gladiator Beast Tygerius
9506	Jar Turtle
9507	Aurora Paragon
9508	Junk Berserker
9509	Life Stream Dragon
9510	T.G. Recipro Dragonfly
9511	T.G. Wonder Magician
9512	T.G. Power Gladiator
9513	T.G. Blade Blaster
9514	T.G. Halberd Cannon
9515	Overmind Archfiend
9516	Scarlet Security
9517	Red Dragon Vase
9518	Resonator Call
9519	Resonant Destruction
9520	Fortissimo the Mobile Fortress
9521	Boon of the Meklord Emperor
9522	The Resolute Meklord Army
9523	Reboot
9524	TGX1-HL
9525	TGX300
9526	ESP Amplifier
9527	Psychic Feel Zone
9528	Shien's Dojo
9529	Runaway Karakuri
9530	Contact with the Aquamirror
9531	Soundproofed
9532	Out of the Blue
9533	Self-Mummification
9534	Red Carpet
9535	Power-Up Adapter
9536	Chaos Infinity
9537	Mektimed Blast
9538	Meklord Factory
9539	TGX3-DX2
9540	TG-SX1
9541	TG1-EM1
9542	Psychic Reactor
9543	Brain Hazard
9544	Six Style - Dual Wield
9545	Karakuri Cash Shed
9546	Tyrant's Tantrum
9547	Debunk
9548	Sealing Ceremony of Mokuton
9549	Safe Zone
9550	Localized Tornado
9551	W Nebula Meteorite
9552	Catapult Warrior
9553	Meklord Astro Mekanikle
9554	T.G. Hyper Librarian
9555	Vampire Dragon
9559	Masked HERO Dian
9562	The Supremacy Sun
9563	Zubaba Knight
9564	Ganbara Knight
9565	Feedback Warrior
9566	Speed Bird
9567	Key Man the Key Warrior
9568	Tenshin
9569	Shine Knight
9570	Blustering Winds
9571	Harmonic Waves
9572	Xyz Energy
9573	Reinforced Space
9574	Xyz Effect
9575	Number 39: Utopia
9576	Gachi Gachi Gantetsu
9577	Grenosaurus
9578	Buten
9579	Doom Donuts
9580	Nimble Manta
9581	Rage of the Deep Sea
9582	Gem-Knight Obsidian
9583	Gem-Knight Iolite
9584	Gem-Knight Amber
9585	Laval Lakeside Lady
9586	Laval Coatl
9587	Laval Blaster
9588	Vylon Pentachloro
9589	Vylon Tesseract
9590	Vylon Stigma
9591	Gishki Vision
9592	Gishki Emilia
9593	Gishki Mollusk
9594	Gusto Falco
9595	Kamui, Hope of Gusto
9596	Musto, Oracle of Gusto
9597	Evigishki Gustkraken
9598	Gem-Knight Amethyst
9599	Lavalval Dragun
9600	Daigusto Falcos
9601	Gem-Knight Pearl
9602	Lavalval Ignis
9603	Vylon Disigma
9604	Evigishki Merrowgeist
9605	Daigusto Phoenix
9606	Particle Fusion
9607	Vylon Polytope
9608	Vylon Segment
9609	Dustflame Blast
9610	Aquamirror Illusion
9611	Whirlwind of Gusto
9612	Steelswarm Roach
9618	Gagaga Magician
9619	Gogogo Golem
9620	Achacha Archer
9621	Goblindbergh
9622	Big Jaws
9623	Skull Kraken
9624	Drill Barnacle
9625	Jawsman
9626	Crashbug X
9627	Crashbug Y
9628	Crashbug Z
9629	Super Crashbug
9630	Wind-Up Soldier
9631	Wind-Up Magician
9632	Wind-Up Juggler
9633	Wind-Up Dog
9634	Wind-Up Snail
9635	Spearfish Soldier
9636	Flyfang
9637	Skystarray
9638	Airorca
9639	Wingtortoise
9640	Space-Time Police
9641	Time Escaper
9642	Gem-Elephant
9643	Laval Magma Cannoneer
9644	Gishki Diviner
9645	Gusto Codor
9646	Saambell the Summoner
9647	Geargiano
9648	Poki Draco
9649	Master of the Flaming Dragonswords
9650	Perditious Puppeteer
9651	Blue-Blooded Oni
9652	Ghost Ship
9653	Absolute Crusader
9654	The Great Emperor Penguin
9655	Milla the Temporal Magician
9656	Number 17: Leviathan Dragon
9657	Submersible Carrier Aero Shark
9658	Number 34: Terror-Byte
9659	Wind-Up Zenmaister
9660	Leviair the Sea Dragon
9661	Tiras, Keeper of Genesis
9662	Wonder Wand
9663	Double or Nothing!
9664	Thunder Short
9665	Aqua Jet
9666	Surface
9667	Crashbug Road
9668	Infected Mail
9669	Cracking
9670	Legendary Wind-Up Key
9671	Wind-Up Factory
9672	Fish and Kicks
9673	Future Glow
9674	Vylon Filament
9675	Quill Pen of Gulldos
9676	Star Changer
9677	Oni-Gami Combo
9678	Resonance Device
9679	Peeking Goblin
9680	Asleep at the Switch
9681	Poseidon Wave
9682	Explosive Urchin
9683	Damage Vaccine O MAX
9684	Overwind
9685	Underworld Egg Clutch
9686	Oh F!sh!
9687	Bright Future
9688	Past Image
9689	Burgeoning Whirlflame
9690	Treaty on Uniform Nomenclature
9691	Utopian Aura
9692	United Front
9693	Curse of the Circle
9694	Tyrant's Tummyache
9695	Attention!
9696	Raigeki Bottle
9697	Gravelstorm
9698	Metaion, the Timelord
9699	Reborn Tengu
9700	Dodger Dragon
9701	Mara of the Nordic Alfar
9702	Tour Guide From the Underworld
9703	Psi-Beast
9704	Gladiator Beast Essedarii
9705	Gladiator Taming
9706	Full House
9707	Psychic Shockwave
9708	Sephylon, the Ultimate Timelord
9709	Shooting Quasar Dragon
9710	Infernity Knight
9711	Endless Decay
9712	Grapha, Dragon Lord of Dark World
9713	Snoww, Unlight of Dark World
9714	Ceruli, Guru of Dark World
9715	The Gates of Dark World
9716	Dark Scheme
9717	Phantom King Hydride
9718	Celestial Wolf Lord, Blue Sirius
9719	Bunilla
9720	Rabidragon
9721	Rai Rider
9722	Stinging Swordsman
9723	Kagetokage
9724	Acorno
9725	Pinecono
9726	Friller Rabca
9727	Shark Stickers
9728	Needle Sunfish
9729	Galaxy-Eyes Photon Dragon
9730	Daybreaker
9731	Lightserpent
9732	Plasma Ball
9733	Photon Cerberus
9734	Evoltile Gephyro
9735	Evoltile Westlo
9736	Evoltile Odonto
9737	Evolsaur Vulcano
9738	Evolsaur Cerato
